,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params
0,0.9285091543156059,0.9224062772449869,0.9109947643979057,0.920639534883721,0.0072580694063594,25,0.3122224013010661,0.024822655079317774,0.021464983622233074,0.007133305087366103,True,entropy,19,log2,0.7416559821292414,5,2,88,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 19), ('max_features', 'log2'), ('max_samples', 0.7416559821292414), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 88)])"
1,0.7585004359197908,0.7271142109851787,0.731239092495637,0.7389534883720931,0.013926961484961201,29,0.2396818002065023,0.006640036832828144,0.027092138926188152,0.009292161717540843,True,entropy,2,log2,0.6976920510966386,4,2,105,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'log2'), ('max_samples', 0.6976920510966386), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 105)])"
2,0.925893635571055,0.9215344376634699,0.9205933682373473,0.9226744186046512,0.002309008268102145,24,0.32324663798014325,0.014547748155998881,0.03148039182027181,6.309204127497341e-05,True,entropy,39,log2,0.7194966829176728,4,7,103,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 39), ('max_features', 'log2'), ('max_samples', 0.7194966829176728), ('min_samples_leaf', 4), ('min_samples_split', 7), ('n_estimators', 103)])"
3,0.8936355710549259,0.8927637314734089,0.9022687609075044,0.8962209302325581,0.004289394420196181,27,0.6194917360941569,0.041044986219417864,0.06395260492960612,0.005732758208062603,True,entropy,7,log2,0.7044770277962679,4,10,144,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('max_samples', 0.7044770277962679), ('min_samples_leaf', 4), ('min_samples_split', 10), ('n_estimators', 144)])"
4,0.8038360941586749,0.7489102005231038,0.7713787085514834,0.7747093023255814,0.02254987189594677,28,0.3271574179331462,0.009855547445457084,0.015624602635701498,7.867411722033553e-06,True,entropy,2,sqrt,0.7306059413249412,3,8,126,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'sqrt'), ('max_samples', 0.7306059413249412), ('min_samples_leaf', 3), ('min_samples_split', 8), ('n_estimators', 126)])"
5,0.941586748038361,0.934612031386225,0.9485165794066318,0.9415697674418605,0.005676107572628826,14,0.36806297302246094,0.007481810056208859,0.026136398315429688,0.007370303692797061,True,entropy,30,log2,0.8074655102407171,1,7,96,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.8074655102407171), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 96)])"
6,0.9241499564080209,0.925893635571055,0.924956369982548,0.925,0.000712625032559293,23,0.3561207453409831,0.020695715844013536,0.04192050298055013,0.015018271331503278,True,entropy,30,log2,0.6076489309992668,4,6,120,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.6076489309992668), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 120)])"
7,0.9433304272013949,0.934612031386225,0.9493891797556719,0.9424418604651162,0.006064954231276141,9,0.44986478487650555,0.02672314118803139,0.03061024347941081,0.008894561911661636,False,gini,41,sqrt,0.8117255219265136,1,6,51,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 41), ('max_features', 'sqrt'), ('max_samples', 0.8117255219265136), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 51)])"
8,0.939843068875327,0.9389712292938099,0.9485165794066318,0.9424418604651162,0.004308333735314991,9,1.075097878774007,0.02896923537131644,0.03685712814331055,0.007176308095338539,False,gini,43,sqrt,0.7062859760566833,3,5,187,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 43), ('max_features', 'sqrt'), ('max_samples', 0.7062859760566833), ('min_samples_leaf', 3), ('min_samples_split', 5), ('n_estimators', 187)])"
9,0.941586748038361,0.9380993897122929,0.9476439790575916,0.9424418604651162,0.003942937478291566,9,1.296075423558553,0.02790698946403013,0.058130343755086265,0.007071642993985226,False,gini,32,sqrt,0.9204164063481333,2,8,188,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 32), ('max_features', 'sqrt'), ('max_samples', 0.9204164063481333), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 188)])"
10,0.942458587619878,0.9380993897122929,0.9485165794066318,0.9430232558139535,0.004271202313536468,8,0.6029802163441976,0.014075336865974841,0.03428069750467936,0.00012563042915755926,False,gini,16,log2,0.99,1,10,150,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 16), ('max_features', 'log2'), ('max_samples', 0.99), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 150)])"
11,0.9450741063644289,0.9389712292938099,0.9467713787085514,0.9436046511627907,0.0033494824675748937,3,0.332413911819458,0.007811056450036366,0.011048078536987305,0.007813490343005889,False,gini,44,sqrt,0.99,1,4,50,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 44), ('max_features', 'sqrt'), ('max_samples', 0.99), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 50)])"
