,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params
0,0.7428073234524848,0.7689625108979947,0.7190226876090751,0.7436046511627907,0.02039416176296151,27,0.16013876597086588,0.022437408664855576,0.015608072280883789,7.923607520048078e-05,True,entropy,19,log2,0.7416559821292414,5,2,88,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 19), ('max_features', 'log2'), ('max_samples', 0.7416559821292414), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 88)])"
1,0.5876198779424586,0.5867480383609416,0.587260034904014,0.5872093023255814,0.00035778016252413465,29,0.15016778310139975,0.01708803235835895,0.02642536163330078,0.0071867298572807934,True,entropy,2,log2,0.6976920510966386,4,2,105,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'log2'), ('max_samples', 0.6976920510966386), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 105)])"
2,0.8029642545771578,0.8796861377506539,0.8917975567190227,0.858139534883721,0.03933527415007995,23,0.2226289908091227,0.019810353992471334,0.02121599515279134,0.007478055284925047,True,entropy,39,log2,0.7194966829176728,4,7,103,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 39), ('max_features', 'log2'), ('max_samples', 0.7194966829176728), ('min_samples_leaf', 4), ('min_samples_split', 7), ('n_estimators', 103)])"
3,0.6050566695727986,0.6120313862249346,0.6003490401396161,0.6058139534883721,0.004798932770004921,28,0.2782595157623291,0.025773555093825493,0.015792210896809895,0.00012846674079403748,True,entropy,7,log2,0.7044770277962679,4,10,144,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('max_samples', 0.7044770277962679), ('min_samples_leaf', 4), ('min_samples_split', 10), ('n_estimators', 144)])"
4,0.5876198779424586,0.5867480383609416,0.587260034904014,0.5872093023255814,0.00035778016252413465,29,0.18625744183858237,0.007456058480567227,0.015863895416259766,6.676060804125614e-05,True,entropy,2,sqrt,0.7306059413249412,3,8,126,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'sqrt'), ('max_samples', 0.7306059413249412), ('min_samples_leaf', 3), ('min_samples_split', 8), ('n_estimators', 126)])"
5,0.9206625980819529,0.8962510897994769,0.9136125654450262,0.9101744186046512,0.010259358436015826,19,0.2684766451517741,0.007379399761301726,0.026028792063395183,0.007361143855585106,True,entropy,30,log2,0.8074655102407171,1,7,96,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.8074655102407171), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 96)])"
6,0.8884045335658239,0.9006102877070619,0.887434554973822,0.8921511627906977,0.005995897548442615,22,0.21205615997314453,0.012795929988416882,0.02607115109761556,0.007383964946805006,True,entropy,30,log2,0.6076489309992668,4,6,120,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.6076489309992668), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 120)])"
7,0.937227550130776,0.9354838709677419,0.9293193717277487,0.9340116279069768,0.0033920376973872184,10,0.21918694178263345,0.013179208355855673,0.016429662704467773,0.000551206945704205,False,gini,41,sqrt,0.8117255219265136,1,6,51,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 41), ('max_features', 'sqrt'), ('max_samples', 0.8117255219265136), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 51)])"
8,0.9311246730601569,0.937227550130776,0.9336823734729494,0.9340116279069768,0.0025026944649079817,10,0.8140613238016764,0.012998994385100606,0.0802629788716634,0.00044720616059959294,False,gini,43,sqrt,0.7062859760566833,3,5,187,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 43), ('max_features', 'sqrt'), ('max_samples', 0.7062859760566833), ('min_samples_leaf', 3), ('min_samples_split', 5), ('n_estimators', 187)])"
9,0.9285091543156059,0.9319965126416739,0.9293193717277487,0.9299418604651163,0.0014903392597151945,13,0.7612928549448649,0.015013943747136773,0.04750418663024902,3.0345730927843704e-05,False,gini,32,sqrt,0.9204164063481333,2,8,188,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 32), ('max_features', 'sqrt'), ('max_samples', 0.9204164063481333), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 188)])"
10,0.9363557105492589,0.941586748038361,0.9380453752181501,0.9386627906976744,0.0021799968032940606,8,0.940209706624349,0.05383700632891961,0.052776734034220375,0.00818880930370535,False,gini,46,sqrt,0.99,1,8,200,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 46), ('max_features', 'sqrt'), ('max_samples', 0.99), ('min_samples_leaf', 1), ('min_samples_split', 8), ('n_estimators', 200)])"
11,0.7358326068003488,0.8849171752397559,0.7591623036649214,0.7933139534883721,0.06548361708517915,24,0.11367472012837727,0.009124863290660435,0.007184187571207683,0.0064772574147720354,False,entropy,50,log2,0.5,5,2,50,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 50), ('max_features', 'log2'), ('max_samples', 0.5), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 50)])"
12,0.7733217088055798,0.7898866608544028,0.7766143106457243,0.7799418604651163,0.007160844991750073,25,0.4445968468983968,0.02689419086422228,0.042027950286865234,0.007623446980013833,True,gini,50,log2,0.99,5,10,200,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 50), ('max_features', 'log2'), ('max_samples', 0.99), ('min_samples_leaf', 5), ('min_samples_split', 10), ('n_estimators', 200)])"
13,0.7689625108979947,0.7436791630340017,0.7478184991273996,0.7534883720930232,0.011073931875366583,26,0.18465574582417807,0.015910799763025722,0.021179040273030598,0.014977449908439983,False,gini,11,sqrt,0.8753107012124222,1,3,83,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 11), ('max_features', 'sqrt'), ('max_samples', 0.8753107012124222), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 83)])"
