,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_lambda,param_learning_rate,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_subsample,params
10,0.9380993897122929,0.934612031386225,0.9397905759162304,0.9375,0.0021560648801853322,11,0.47151970863342285,0.019484825314550442,0.02083301544189453,0.007365246070975754,1.7456774016703745e-07,0.6623642662245334,0.0488983447506227,0.69712020555929,36,2,7,80,100,0.8495794296648598,"OrderedDict([('alpha', 1.7456774016703745e-07), ('colsample_bytree', 0.6623642662245334), ('lambda', 0.0488983447506227), ('learning_rate', 0.69712020555929), ('max_depth', 36), ('min_child_samples', 2), ('min_child_weight', 7), ('n_estimators', 80), ('num_leaves', 100), ('subsample', 0.8495794296648598)])"
11,0.944202266782912,0.9354838709677419,0.9476439790575916,0.9424418604651162,0.005117744521551056,7,0.8143253326416016,0.03915427810411085,0.021263678868611652,0.007932197447661923,0.05385916320797144,1.0,3.261912049050939e-09,0.42583649557341213,38,47,0,52,100,0.6003040017734845,"OrderedDict([('alpha', 0.05385916320797144), ('colsample_bytree', 1.0), ('lambda', 3.261912049050939e-09), ('learning_rate', 0.42583649557341213), ('max_depth', 38), ('min_child_samples', 47), ('min_child_weight', 0), ('n_estimators', 52), ('num_leaves', 100), ('subsample', 0.6003040017734845)])"
12,0.9520488230165649,0.9354838709677419,0.9458987783595113,0.9444767441860465,0.006837868303953415,3,1.6849785645802815,0.026558001171324452,0.03185462951660156,0.0004292682653042531,7.51511266551731e-09,0.1,1.1495720920791187e-09,0.39099276123392196,41,18,0,86,100,0.8479751626327903,"OrderedDict([('alpha', 7.51511266551731e-09), ('colsample_bytree', 0.1), ('lambda', 1.1495720920791187e-09), ('learning_rate', 0.39099276123392196), ('max_depth', 41), ('min_child_samples', 18), ('min_child_weight', 0), ('n_estimators', 86), ('num_leaves', 100), ('subsample', 0.8479751626327903)])"
13,0.8544027898866609,0.8491717523975588,0.8420593368237347,0.848546511627907,0.005058193824435164,28,0.5188570022583008,0.02209573821635739,0.015624523162841797,1.4037705844764465e-06,1e-09,0.7686454277318056,1000.0,0.05285986695396603,44,26,0,87,18,0.9084408726217759,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.7686454277318056), ('lambda', 1000.0), ('learning_rate', 0.05285986695396603), ('max_depth', 44), ('min_child_samples', 26), ('min_child_weight', 0), ('n_estimators', 87), ('num_leaves', 18), ('subsample', 0.9084408726217759)])"
14,0.9433304272013949,0.9363557105492589,0.9458987783595113,0.9418604651162791,0.0040319987101563575,8,0.9363743464152018,0.04134355435111339,0.021073579788208008,0.007706635574032278,1e-09,1.0,1.0742166578977095e-05,0.0874246972952467,50,50,7,100,40,0.8743101168048089,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 1.0), ('lambda', 1.0742166578977095e-05), ('learning_rate', 0.0874246972952467), ('max_depth', 50), ('min_child_samples', 50), ('min_child_weight', 7), ('n_estimators', 100), ('num_leaves', 40), ('subsample', 0.8743101168048089)])"
15,0.9102005231037489,0.9067131647776809,0.8987783595113438,0.9052325581395348,0.004778882181575187,24,0.8243536154429117,0.019824652028348305,0.031500021616617836,0.00035661901238660386,1e-09,0.1,1000.0,1.0,50,0,0,100,22,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('lambda', 1000.0), ('learning_rate', 1.0), ('max_depth', 50), ('min_child_samples', 0), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 22), ('subsample', 1.0)])"
16,0.8979947689625108,0.9067131647776809,0.9075043630017452,0.9040697674418605,0.004308731595967029,26,1.1181690692901611,0.0198634335893628,0.031247536341349285,1.9106571324938627e-06,3.2671933550327786e-08,0.7100890826660933,1e-09,0.01,35,26,10,91,27,0.6055836117427227,"OrderedDict([('alpha', 3.2671933550327786e-08), ('colsample_bytree', 0.7100890826660933), ('lambda', 1e-09), ('learning_rate', 0.01), ('max_depth', 35), ('min_child_samples', 26), ('min_child_weight', 10), ('n_estimators', 91), ('num_leaves', 27), ('subsample', 0.6055836117427227)])"
17,0.925893635571055,0.9040976460331299,0.918848167539267,0.9162790697674419,0.009082829838451413,22,0.3624940713246663,0.007133703701578703,0.01634534200032552,0.00045507357232162646,1e-09,0.1,1e-09,1.0,22,0,10,100,2,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('lambda', 1e-09), ('learning_rate', 1.0), ('max_depth', 22), ('min_child_samples', 0), ('min_child_weight', 10), ('n_estimators', 100), ('num_leaves', 2), ('subsample', 1.0)])"
18,0.9075850043591979,0.8892763731473409,0.9057591623036649,0.9008720930232558,0.00823499940602273,27,0.4784824848175049,0.007364234546611492,0.01562643051147461,0.0,0.018118897017760063,0.8531712554855224,1000.0,0.5330582991964377,33,1,10,73,75,0.7380611782312718,"OrderedDict([('alpha', 0.018118897017760063), ('colsample_bytree', 0.8531712554855224), ('lambda', 1000.0), ('learning_rate', 0.5330582991964377), ('max_depth', 33), ('min_child_samples', 1), ('min_child_weight', 10), ('n_estimators', 73), ('num_leaves', 75), ('subsample', 0.7380611782312718)])"
19,0.948561464690497,0.941586748038361,0.9467713787085514,0.9456395348837209,0.00295805889393066,2,0.878022034962972,0.013840341614257162,0.015221436818440756,0.0011216156251751374,7.65168492921011e-06,0.22494174236831913,1.7584160575605746e-05,0.3157128063918797,40,16,0,70,37,0.7986259812461745,"OrderedDict([('alpha', 7.65168492921011e-06), ('colsample_bytree', 0.22494174236831913), ('lambda', 1.7584160575605746e-05), ('learning_rate', 0.3157128063918797), ('max_depth', 40), ('min_child_samples', 16), ('min_child_weight', 0), ('n_estimators', 70), ('num_leaves', 37), ('subsample', 0.7986259812461745)])"
20,0.942458587619878,0.932868352223191,0.9432809773123909,0.9395348837209302,0.004726914050316444,10,0.48677881558736164,8.30573894654685e-05,0.02633190155029297,0.007568899642980394,1e-09,0.1,0.00022603105299958976,0.2952040678675079,11,0,4,100,9,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('lambda', 0.00022603105299958976), ('learning_rate', 0.2952040678675079), ('max_depth', 11), ('min_child_samples', 0), ('min_child_weight', 4), ('n_estimators', 100), ('num_leaves', 9), ('subsample', 1.0)])"
21,0.9520488230165649,0.9389712292938099,0.9476439790575916,0.9462209302325582,0.005433585080633718,1,0.8564462661743164,0.03254259901178233,0.028052568435668945,0.013831179225340502,1.0,0.6596852303180504,0.8510297368778919,0.36206767880120877,9,50,0,100,20,0.5,"OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.6596852303180504), ('lambda', 0.8510297368778919), ('learning_rate', 0.36206767880120877), ('max_depth', 9), ('min_child_samples', 50), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 20), ('subsample', 0.5)])"
22,0.9407149084568439,0.9337401918047079,0.9493891797556719,0.9412790697674419,0.006400656647161556,9,1.050632397333781,0.007364684112995608,0.03382269541422526,0.000234786044104687,1e-09,0.1,5.79432144589758e-07,0.1515697139847687,50,0,0,100,31,1.0,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('lambda', 5.79432144589758e-07), ('learning_rate', 0.1515697139847687), ('max_depth', 50), ('min_child_samples', 0), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 31), ('subsample', 1.0)])"
23,0.927637314734089,0.9285091543156059,0.9363001745200699,0.9308139534883721,0.00389395825466434,15,0.47916285196940106,0.019482935091336383,0.020833810170491535,0.007364346938207522,2.479890946596643e-07,0.170996749533739,5.1793264934600595e-05,0.35940189118009447,50,45,10,75,83,0.7814597954575324,"OrderedDict([('alpha', 2.479890946596643e-07), ('colsample_bytree', 0.170996749533739), ('lambda', 5.1793264934600595e-05), ('learning_rate', 0.35940189118009447), ('max_depth', 50), ('min_child_samples', 45), ('min_child_weight', 10), ('n_estimators', 75), ('num_leaves', 83), ('subsample', 0.7814597954575324)])"
24,0.9354838709677419,0.9224062772449869,0.9319371727748691,0.9299418604651163,0.005522779708469528,17,0.8680120309193929,0.01726512277431481,0.02129395802815755,0.007061074711976128,1e-09,0.1,0.0005008569778565353,1.0,50,41,0,100,100,0.6769627265409919,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('lambda', 0.0005008569778565353), ('learning_rate', 1.0), ('max_depth', 50), ('min_child_samples', 41), ('min_child_weight', 0), ('n_estimators', 100), ('num_leaves', 100), ('subsample', 0.6769627265409919)])"
25,0.927637314734089,0.925893635571055,0.93717277486911,0.9302325581395349,0.00495673186954586,16,0.4811259905497233,0.019489201050449146,0.020834604899088543,0.007362942383589502,0.0032172349949332957,0.28062008550924006,1.3806487501147093,0.31760754454327067,29,24,10,52,38,0.5399120864006595,"OrderedDict([('alpha', 0.0032172349949332957), ('colsample_bytree', 0.28062008550924006), ('lambda', 1.3806487501147093), ('learning_rate', 0.31760754454327067), ('max_depth', 29), ('min_child_samples', 24), ('min_child_weight', 10), ('n_estimators', 52), ('num_leaves', 38), ('subsample', 0.5399120864006595)])"
26,0.946817785527463,0.9389712292938099,0.944153577661431,0.9433139534883721,0.003258307457575406,6,0.8758472601572672,0.038264045112151805,0.015622695287068685,1.4082626618281485e-06,6.661028572728901e-08,1.0,1e-09,0.1690654112362486,18,26,0,81,22,0.5,"OrderedDict([('alpha', 6.661028572728901e-08), ('colsample_bytree', 1.0), ('lambda', 1e-09), ('learning_rate', 0.1690654112362486), ('max_depth', 18), ('min_child_samples', 26), ('min_child_weight', 0), ('n_estimators', 81), ('num_leaves', 22), ('subsample', 0.5)])"
27,0.934612031386225,0.927637314734089,0.944153577661431,0.9354651162790698,0.006769188203313195,13,0.5100802580515543,0.02209349038100668,0.020832061767578125,0.007364571721399579,6.42671654828793e-08,0.1,0.016505595835065452,0.30169886145268154,50,50,0,50,100,1.0,"OrderedDict([('alpha', 6.42671654828793e-08), ('colsample_bytree', 0.1), ('lambda', 0.016505595835065452), ('learning_rate', 0.30169886145268154), ('max_depth', 50), ('min_child_samples', 50), ('min_child_weight', 0), ('n_estimators', 50), ('num_leaves', 100), ('subsample', 1.0)])"
