,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params
0,0.6032482598607889,0.6032482598607889,0.6037151702786377,0.6034038164002062,0.00022007528680654826,24,0.404785950978597,0.02577459077540846,0.041889031728108726,0.014574836536437789,True,entropy,19,log2,0.7416559821292414,5,2,88,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 19), ('max_features', 'log2'), ('max_samples', 0.7416559821292414), ('min_samples_leaf', 5), ('min_samples_split', 2), ('n_estimators', 88)])"
1,0.6032482598607889,0.6032482598607889,0.6037151702786377,0.6034038164002062,0.00022007528680654826,24,0.4688851038614909,0.019467311088794577,0.057328383127848305,0.007388960697737884,True,entropy,2,log2,0.6976920510966386,4,2,105,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'log2'), ('max_samples', 0.6976920510966386), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 105)])"
2,0.6032482598607889,0.6032482598607889,0.6037151702786377,0.6034038164002062,0.00022007528680654826,24,0.49491111437479657,0.03268404609466226,0.04734261830647787,0.000625336144428744,True,entropy,39,log2,0.7194966829176728,4,7,103,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 39), ('max_features', 'log2'), ('max_samples', 0.7194966829176728), ('min_samples_leaf', 4), ('min_samples_split', 7), ('n_estimators', 103)])"
3,0.6047950502706884,0.6032482598607889,0.6037151702786377,0.6039195461578133,0.0006478668994570163,23,0.618014415105184,0.027305794177286426,0.04749425252278646,0.0007257123789040946,True,entropy,7,log2,0.7044770277962679,4,10,144,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('max_samples', 0.7044770277962679), ('min_samples_leaf', 4), ('min_samples_split', 10), ('n_estimators', 144)])"
4,0.6078886310904872,0.6047950502706884,0.6099071207430341,0.6075296544610624,0.0021022461555850894,21,0.6415561040242513,0.05163020144758281,0.06297906239827473,0.012387245998731537,True,entropy,2,sqrt,0.7306059413249412,3,8,126,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'sqrt'), ('max_samples', 0.7306059413249412), ('min_samples_leaf', 3), ('min_samples_split', 8), ('n_estimators', 126)])"
5,0.8406805877803558,0.8213457076566125,0.8328173374613003,0.83161423414131,0.007940119682238454,14,0.792370875676473,0.025490509784372097,0.10415442784627278,0.007371034938010629,True,entropy,30,log2,0.8074655102407171,1,7,96,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.8074655102407171), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 96)])"
6,0.6032482598607889,0.6032482598607889,0.6037151702786377,0.6034038164002062,0.00022007528680654826,24,0.5718341668446859,0.036812808324741444,0.05820910135904948,0.015091809521022409,True,entropy,30,log2,0.6076489309992668,4,6,120,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 30), ('max_features', 'log2'), ('max_samples', 0.6076489309992668), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 120)])"
7,0.8948182521268369,0.8863109048723898,0.8993808049535603,0.8935018050541517,0.005416046343649712,7,0.7827428181966146,0.029456825859173932,0.06770094235738118,0.007359626501472545,False,gini,41,sqrt,0.8117255219265136,1,6,51,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 41), ('max_features', 'sqrt'), ('max_samples', 0.8117255219265136), ('min_samples_leaf', 1), ('min_samples_split', 6), ('n_estimators', 51)])"
8,0.748646558391338,0.7525135344160866,0.7461300309597523,0.7490974729241877,0.002625327411656486,16,1.3511196772257488,0.06352194888316963,0.11542065938313802,0.007762072886160443,False,gini,43,sqrt,0.7062859760566833,3,5,187,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 43), ('max_features', 'sqrt'), ('max_samples', 0.7062859760566833), ('min_samples_leaf', 3), ('min_samples_split', 5), ('n_estimators', 187)])"
9,0.7811291569992266,0.785769528228925,0.7701238390092879,0.7790097988653946,0.00656044006332342,15,1.6061389446258545,0.06441072730071047,0.12534419695536295,0.012762831739217063,False,gini,32,sqrt,0.9204164063481333,2,8,188,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 32), ('max_features', 'sqrt'), ('max_samples', 0.9204164063481333), ('min_samples_leaf', 2), ('min_samples_split', 8), ('n_estimators', 188)])"
10,0.6032482598607889,0.6032482598607889,0.6037151702786377,0.6034038164002062,0.00022007528680654826,24,0.31220515569051105,0.01958301176659714,0.04395898183186849,0.014646663825024853,False,gini,2,log2,0.5643813006248702,1,10,92,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 2), ('max_features', 'log2'), ('max_samples', 0.5643813006248702), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 92)])"
11,0.6187161639597835,0.6279969064191802,0.6346749226006192,0.6271273852501289,0.006543676096264687,19,0.5232735474904379,0.006640537409941836,0.058099826176961265,0.0073658080289559,True,entropy,31,log2,0.8484409230886567,2,7,94,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 31), ('max_features', 'log2'), ('max_samples', 0.8484409230886567), ('min_samples_leaf', 2), ('min_samples_split', 7), ('n_estimators', 94)])"
