,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params
10,0.9285091543156059,0.9311246730601569,0.9171029668411868,0.9255813953488372,0.0060869554996802345,18,3.8375191688537598,0.0552315976355109,0.01728932062784831,0.002605442198304608,0.004369101618456239,0.8151944127980647,1e-09,0.000236880259045191,0.9014952127815254,16,0,50,0.7083000313303898,"OrderedDict([('alpha', 0.004369101618456239), ('colsample_bytree', 0.8151944127980647), ('gamma', 1e-09), ('lambda', 0.000236880259045191), ('learning_rate', 0.9014952127815254), ('max_depth', 16), ('min_child_weight', 0), ('n_estimators', 50), ('subsample', 0.7083000313303898)])"
11,0.8535309503051438,0.8622493461203139,0.8420593368237347,0.8526162790697674,0.008267286065936774,29,2.532799243927002,0.05825539442405855,0.01836252212524414,0.0016107814818598122,1.7347739940197503e-08,0.7473424283403483,0.0004071759434163991,1000.0,0.010936024190365452,12,2,61,0.523438621327464,"OrderedDict([('alpha', 1.7347739940197503e-08), ('colsample_bytree', 0.7473424283403483), ('gamma', 0.0004071759434163991), ('lambda', 1000.0), ('learning_rate', 0.010936024190365452), ('max_depth', 12), ('min_child_weight', 2), ('n_estimators', 61), ('subsample', 0.523438621327464)])"
12,0.9311246730601569,0.9380993897122929,0.93717277486911,0.9354651162790698,0.0030930427393294595,9,8.663044850031534,0.014283467430034892,0.021068652470906574,0.007205089754238854,1e-09,0.751582585204738,1.722043627548633e-05,0.0008936484283188083,0.04224718526265296,13,0,54,0.9310894520188253,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.751582585204738), ('gamma', 1.722043627548633e-05), ('lambda', 0.0008936484283188083), ('learning_rate', 0.04224718526265296), ('max_depth', 13), ('min_child_weight', 0), ('n_estimators', 54), ('subsample', 0.9310894520188253)])"
13,0.9250217959895379,0.9067131647776809,0.9101221640488656,0.913953488372093,0.007950913630298734,20,1.0092662970225017,0.03970428167179663,0.010548671086629232,0.007460869803530391,1e-09,0.10064649251420581,0.0010382660367966806,0.0001943674264863417,1.0,18,10,95,0.7237116826124728,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.10064649251420581), ('gamma', 0.0010382660367966806), ('lambda', 0.0001943674264863417), ('learning_rate', 1.0), ('max_depth', 18), ('min_child_weight', 10), ('n_estimators', 95), ('subsample', 0.7237116826124728)])"
14,0.9110723626852659,0.9110723626852659,0.912739965095986,0.9116279069767442,0.0007860009796029694,21,3.09593399365743,0.04100867120807887,0.015620708465576172,2.0230487285229133e-06,0.0014107216494879161,0.7277236851577503,1e-09,1e-09,0.01,20,7,50,0.9859910445971589,"OrderedDict([('alpha', 0.0014107216494879161), ('colsample_bytree', 0.7277236851577503), ('gamma', 1e-09), ('lambda', 1e-09), ('learning_rate', 0.01), ('max_depth', 20), ('min_child_weight', 7), ('n_estimators', 50), ('subsample', 0.9859910445971589)])"
15,0.8631211857018308,0.8622493461203139,0.8516579406631762,0.8590116279069767,0.005209751030372301,28,1.7264722188313801,0.020056862646018594,0.01578346888224284,0.0002220888651624216,0.13565515832672853,0.1,0.49999999999999994,1000.0,0.3449741913795797,11,0,100,0.5,"OrderedDict([('alpha', 0.13565515832672853), ('colsample_bytree', 0.1), ('gamma', 0.49999999999999994), ('lambda', 1000.0), ('learning_rate', 0.3449741913795797), ('max_depth', 11), ('min_child_weight', 0), ('n_estimators', 100), ('subsample', 0.5)])"
16,0.7340889276373147,0.7279860505666957,0.7329842931937173,0.7316860465116279,0.0026554303052626948,30,0.9568266868591309,1.0115243642614567e-06,0.026039997736612957,0.007364009763419435,3.16909282395174e-08,0.39733777554838057,1e-09,5.233926546725983,0.01,1,9,81,0.58053642303572,"OrderedDict([('alpha', 3.16909282395174e-08), ('colsample_bytree', 0.39733777554838057), ('gamma', 1e-09), ('lambda', 5.233926546725983), ('learning_rate', 0.01), ('max_depth', 1), ('min_child_weight', 9), ('n_estimators', 81), ('subsample', 0.58053642303572)])"
17,0.9433304272013949,0.9354838709677419,0.9354275741710296,0.9380813953488372,0.0037125063989670013,8,2.685276826222738,0.014366950304181149,0.02080512046813965,0.007335238653992283,1e-09,0.1,0.49999999999999994,0.018541764804581907,0.2892036688932415,10,0,100,0.5,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.1), ('gamma', 0.49999999999999994), ('lambda', 0.018541764804581907), ('learning_rate', 0.2892036688932415), ('max_depth', 10), ('min_child_weight', 0), ('n_estimators', 100), ('subsample', 0.5)])"
18,0.9380993897122929,0.9293809938971229,0.9345549738219895,0.9340116279069768,0.0035804427991533026,11,2.9051946004231772,0.09092751443109162,0.01159826914469401,0.005693646265909915,4.187970013596159e-05,1.0,1e-09,0.9080290242600486,1.0,14,8,87,1.0,"OrderedDict([('alpha', 4.187970013596159e-05), ('colsample_bytree', 1.0), ('gamma', 1e-09), ('lambda', 0.9080290242600486), ('learning_rate', 1.0), ('max_depth', 14), ('min_child_weight', 8), ('n_estimators', 87), ('subsample', 1.0)])"
19,0.9389712292938099,0.9389712292938099,0.9397905759162304,0.9392441860465116,0.00038618752510604596,6,7.400848944981893,0.25778920202167704,0.01840861638387044,0.003948429160096582,1e-09,0.7924590858669187,1e-09,0.0008922743983217832,0.10534330784777604,15,0,50,0.8679778361093029,"OrderedDict([('alpha', 1e-09), ('colsample_bytree', 0.7924590858669187), ('gamma', 1e-09), ('lambda', 0.0008922743983217832), ('learning_rate', 0.10534330784777604), ('max_depth', 15), ('min_child_weight', 0), ('n_estimators', 50), ('subsample', 0.8679778361093029)])"
