,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_base_estimator,param_learning_rate,param_n_estimators,params
0,0.9269588313413014,0.9348404255319149,0.9335106382978723,0.9215425531914894,0.9388297872340425,0.9311353363467163,0.006132082760430337,18,7.694604063034058,0.32002615918518745,0.13602566719055176,0.02322813886691038,SAMME.R,DecisionTreeClassifier(max_depth=10),0.05672620790508927,57,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.05672620790508927), ('n_estimators', 57)])"
1,0.9216467463479415,0.925531914893617,0.9188829787234043,0.9042553191489362,0.9335106382978723,0.9207657537888859,0.009611888366594486,23,12.38606014251709,0.991452931920312,0.13674650192260743,0.012104559119864211,SAMME.R,DecisionTreeClassifier(max_depth=10),0.011450451548138903,72,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.011450451548138903), ('n_estimators', 72)])"
2,0.9415670650730412,0.9414893617021277,0.9401595744680851,0.9228723404255319,0.9428191489361702,0.9377825046530178,0.007501188609150608,11,9.940669536590576,1.4283755110187177,0.12846980094909669,0.0009331451070515189,SAMME.R,DecisionTreeClassifier(max_depth=10),0.3465259624840772,64,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.3465259624840772), ('n_estimators', 64)])"
3,0.9150066401062417,0.9295212765957447,0.9361702127659575,0.9069148936170213,0.9215425531914894,0.9218293007178942,0.01033265347559627,22,13.794791221618652,1.6782018536606185,0.12886567115783693,0.006243237018179332,SAMME.R,DecisionTreeClassifier(max_depth=10),0.017451661601798632,70,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.017451661601798632), ('n_estimators', 70)])"
4,0.9110225763612217,0.925531914893617,0.9228723404255319,0.9175531914893617,0.925531914893617,0.9204998670566339,0.005565102564928366,24,14.818108797073364,2.298248774256661,0.1670764923095703,0.032266051376450895,SAMME.R,DecisionTreeClassifier(max_depth=10),0.011261664948176812,79,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.011261664948176812), ('n_estimators', 79)])"
5,0.9375830013280213,0.9375,0.9295212765957447,0.9095744680851063,0.9375,0.9303376761499601,0.010833130365223683,19,10.692714834213257,1.6152169022741898,0.11951088905334473,0.005699333168827747,SAMME.R,DecisionTreeClassifier(max_depth=10),0.15692379869493658,60,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.15692379869493658), ('n_estimators', 60)])"
6,0.9415670650730412,0.9388297872340425,0.9308510638297872,0.9281914893617021,0.9401595744680851,0.9359212975272534,0.005362058409959303,14,14.456602096557617,0.7824501213292665,0.13505783081054687,0.036981753527099266,SAMME.R,DecisionTreeClassifier(max_depth=10),0.15980206957962353,69,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.15980206957962353), ('n_estimators', 69)])"
7,0.9402390438247012,0.9335106382978723,0.9454787234042553,0.9295212765957447,0.9454787234042553,0.938846051582026,0.006407669521684736,10,15.190357780456543,1.4819994456878436,0.15291299819946289,0.026846291857081185,SAMME,DecisionTreeClassifier(max_depth=10),0.4467549045581758,77,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.4467549045581758), ('n_estimators', 77)])"
8,0.9309428950863213,0.9454787234042553,0.9414893617021277,0.9348404255319149,0.9468085106382979,0.9399095985110343,0.006119823381346941,7,15.89369502067566,1.3123339064677289,0.1344700813293457,0.011227682707853811,SAMME,DecisionTreeClassifier(max_depth=10),0.5401268298569869,84,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.5401268298569869), ('n_estimators', 84)])"
9,0.9243027888446215,0.9348404255319149,0.9361702127659575,0.9242021276595744,0.9375,0.9314012230789683,0.0058991851542295115,17,16.143839359283447,2.1487802966529563,0.13465242385864257,0.013511850702770997,SAMME,DecisionTreeClassifier(max_depth=10),0.17843465964125008,87,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.17843465964125008), ('n_estimators', 87)])"
10,0.9349269588313412,0.9401595744680851,0.9335106382978723,0.925531914893617,0.9481382978723404,0.9364530709917576,0.0074895898198442615,13,7.237513828277588,1.1152882296311857,0.11127710342407227,0.03009479636566609,SAMME.R,DecisionTreeClassifier(max_depth=10),1.0,53,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 1.0), ('n_estimators', 53)])"
11,0.9428950863213812,0.9441489361702128,0.9414893617021277,0.9281914893617021,0.9428191489361702,0.9399095985110343,0.005918202688674302,7,14.209147357940674,1.4542423526091686,0.12270216941833496,0.0375397798672105,SAMME,DecisionTreeClassifier(max_depth=10),0.999430954569184,71,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=10)), ('learning_rate', 0.999430954569184), ('n_estimators', 71)])"
