,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_base_estimator,param_learning_rate,param_n_estimators,params
13,0.9344552701505757,0.9273049645390071,0.9193262411347518,0.9270310192023634,0.006179891065666284,8,8.103054682413736,0.13183679932948786,0.6796079476674398,0.0309647481300611,SAMME.R,DecisionTreeClassifier(max_depth=2),0.43977273997759403,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.43977273997759403), ('n_estimators', 500)])"
14,0.941541186891054,0.9317375886524822,0.9228723404255319,0.9320531757754801,0.007625351294199617,1,8.20358951886495,0.15089536734761738,0.6240723133087158,0.014680017670332446,SAMME.R,DecisionTreeClassifier(max_depth=2),0.40443754403517945,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.40443754403517945), ('n_estimators', 500)])"
15,0.9362267493356953,0.9308510638297872,0.9193262411347518,0.9288035450516987,0.007050304231019136,5,8.159512678782145,0.14430913936264358,0.7287253538767496,0.04251661563761121,SAMME.R,DecisionTreeClassifier(max_depth=2),0.2978074480980287,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.2978074480980287), ('n_estimators', 500)])"
16,0.9131975199291408,0.9140070921985816,0.9166666666666666,0.9146233382570162,0.001481864099404438,17,7.853782256444295,0.09470795463841945,0.6408516565958658,0.03510862161891901,SAMME,DecisionTreeClassifier(max_depth=2),1.0,500,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 1.0), ('n_estimators', 500)])"
17,0.9353410097431355,0.9148936170212766,0.9202127659574468,0.9234859675036927,0.008662994559617387,14,5.206430276234944,0.04224242332617981,0.4312751293182373,0.023148506819625193,SAMME.R,DecisionTreeClassifier(max_depth=2),1.0,321,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 1.0), ('n_estimators', 321)])"
18,0.9317980513728964,0.9228723404255319,0.9228723404255319,0.9258493353028066,0.004208241588480717,9,8.090406576792398,0.13027445422298936,0.7166736125946045,0.02137705687982809,SAMME.R,DecisionTreeClassifier(max_depth=2),0.5226385315857317,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.5226385315857317), ('n_estimators', 500)])"
19,0.8547387068201948,0.8209219858156028,0.8413120567375887,0.8389955686853766,0.013903420025347536,29,7.78545085589091,0.013435076165768197,0.5845611890157064,0.07203314284558311,SAMME,DecisionTreeClassifier(max_depth=2),0.010501545042620266,500,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.010501545042620266), ('n_estimators', 500)])"
20,0.8866253321523472,0.8714539007092199,0.8882978723404256,0.8821270310192023,0.007576207479521858,25,1.0346145629882812,0.03993526350675852,0.10070244471232097,0.014853458871841682,SAMME,DecisionTreeClassifier(max_depth=2),0.9853747197991876,63,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.9853747197991876), ('n_estimators', 63)])"
21,0.9317980513728964,0.9299645390070922,0.9157801418439716,0.9258493353028066,0.007157670345313354,9,5.861018737157186,0.13678595843724378,0.46642255783081055,0.020232932655871845,SAMME.R,DecisionTreeClassifier(max_depth=2),0.36450863789926585,358,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.36450863789926585), ('n_estimators', 358)])"
22,0.9326837909654562,0.9361702127659575,0.9148936170212766,0.9279172821270311,0.009316464237443646,6,8.133618434270224,0.04619738097530601,0.7040379047393799,0.015529379178225885,SAMME.R,DecisionTreeClassifier(max_depth=2),0.10877365015933006,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.10877365015933006), ('n_estimators', 500)])"
23,0.9202834366696191,0.9131205673758865,0.9051418439716312,0.912850812407681,0.006184925978899988,18,8.075464884440104,0.05246614474086258,0.6911028226216634,0.05852175102575385,SAMME.R,DecisionTreeClassifier(max_depth=2),0.04643821622473159,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.04643821622473159), ('n_estimators', 500)])"
24,0.7156775907883083,0.7039007092198581,0.7437943262411347,0.721122599704579,0.016733468130473893,30,0.9080064296722412,0.013448540887857928,0.07051452000935872,0.007267567710345708,SAMME,DecisionTreeClassifier(max_depth=2),0.01084171412267199,55,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.01084171412267199), ('n_estimators', 55)])"
25,0.933569530558016,0.9281914893617021,0.9264184397163121,0.9293943870014771,0.0030409595172966714,3,8.1815664768219,0.05953415948084689,0.6788873672485352,0.039467636750035145,SAMME.R,DecisionTreeClassifier(max_depth=2),0.19572299448911346,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.19572299448911346), ('n_estimators', 500)])"
26,0.937112488928255,0.9308510638297872,0.9228723404255319,0.9302806499261448,0.005827913093460175,2,8.183298190434774,0.1595870190255535,0.695456345876058,0.01466877319967275,SAMME.R,DecisionTreeClassifier(max_depth=2),0.20173471276162494,500,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.20173471276162494), ('n_estimators', 500)])"
27,0.9300265721877768,0.9326241134751773,0.9113475177304965,0.9246676514032496,0.009476200583468524,11,6.3986508051554365,0.05315836827986884,0.5064826011657715,0.02060723064719944,SAMME.R,DecisionTreeClassifier(max_depth=2),0.1256059914965412,389,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.1256059914965412), ('n_estimators', 389)])"
28,0.9140832595217007,0.9131205673758865,0.9210992907801419,0.9161004431314623,0.0035557261726296458,16,5.234267075856526,0.09585249884784071,0.3765414555867513,0.021091470098199415,SAMME,DecisionTreeClassifier(max_depth=2),0.9825374873263896,321,"OrderedDict([('algorithm', 'SAMME'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.9825374873263896), ('n_estimators', 321)])"
29,0.9273693534100974,0.9264184397163121,0.9175531914893617,0.9237813884785819,0.004420107903587523,13,3.1395631631215415,0.013028252391850426,0.2789456844329834,0.01529864505580733,SAMME.R,DecisionTreeClassifier(max_depth=2),0.9652563064021764,193,"OrderedDict([('algorithm', 'SAMME.R'), ('base_estimator', DecisionTreeClassifier(max_depth=2)), ('learning_rate', 0.9652563064021764), ('n_estimators', 193)])"
